Ticker,GLD,GLD,GLD,GLD,GLD,IVV,IVV,IVV,IVV,IVV,IEF,IEF,IEF,IEF,IEF
2010-11-26,132.3800048828125,133.16000366210938,131.92999267578125,133.11000061035156,7822400,91.15937420721265,91.6396397574255,90.9459228515625,90.9459228515625,1040700,70.46779183311301,70.59115086417012,70.40248052850028,70.58389282226562,210100
2010-11-29,133.19000244140625,133.75,132.3300018310547,133.50999450683594,13983800,90.64096646890636,91.38804602096343,90.06921942114131,91.15172576904297,2240900,70.78701648925052,70.83055362955422,70.60560435630653,70.73622131347656,527800
2010-11-30,135.2100067138672,135.75,134.77999877929688,135.4199981689453,17473100,90.26742245673108,91.1517214913971,90.11495309481525,90.57234954833984,3929400,71.12083788335278,71.1353484228767,70.79429261332633,70.85960388183594,874200
2010-12-01,135.7100067138672,136.13999938964844,134.9600067138672,135.3800048828125,16831100,91.95981691986937,92.72214651461088,91.95219781152348,92.54681396484375,2771300,70.13144972431458,70.32785316046947,69.89139676357976,69.92776489257812,1967700
2010-12-02,135.6199951171875,136.58999633789062,135.14999389648438,135.1999969482422,17583800,92.69928025266391,93.80466168684706,92.67641129473485,93.72842407226562,2145000,69.88414185899057,70.08782120191641,69.73865819971378,69.75320434570312,983500
2010-12-03,136.6199951171875,138.11000061035156,136.47999572753906,138.07000732421875,16517200,93.4463369694168,94.09431578039515,93.40821817390153,93.97996520996094,2407700,70.19697771763364,70.22607557645186,69.68777906293761,69.7605209350586,374500
2010-12-06,138.13999938964844,139.4600067138672,137.72999572753906,139.11000061035156,15640800,93.79699374361579,94.10954571882151,93.70551213774276,93.8656005859375,2864600,70.09512836165808,70.20424392978103,69.95691493871246,70.19696807861328,902000
2010-12-07,139.4600067138672,139.5399932861328,136.4600067138672,136.5,26490400,94.81855684967971,94.89479446522003,93.9037636243308,93.93425750732422,2470200,69.57865334086809,69.64411935128258,68.86576977832553,69.0330810546875,1335700
2010-12-08,135.91000366210938,136.2899932861328,133.8800048828125,134.7899932861328,23483300,94.04861019967645,94.36878725403587,93.64457060314065,94.27730560302734,3314700,68.5602696243863,68.58936748702584,67.96377731490023,68.44387817382812,2155300
2010-12-09,135.69000244140625,136.16000366210938,134.8800048828125,135.3699951171875,14157600,94.83381064945308,94.85667960862237,94.22394459640803,94.70421600341797,2151800,68.61843806102866,68.74937561590957,68.30564309936022,68.58934020996094,1664700
2010-12-10,134.94000244140625,135.47999572753906,133.9499969482422,135.41000366210938,11937900,94.94812516134513,95.30641507896202,94.65843627903968,95.23780822753906,1845800,68.36385272789498,68.44386489732096,68.00740814208984,68.00740814208984,1002400
2010-12-13,136.25999450683594,136.63999938964844,135.86000061035156,136.0500030517578,13352400,95.66471929450312,95.77144495025347,95.25306070113237,95.268310546875,2729000,67.90553049792311,68.42200468402095,67.80369083023315,68.22560119628906,1323400
2010-12-14,136.27000427246094,137.2100067138672,135.86000061035156,136.17999267578125,17430800,95.45892092298905,95.786722909321,95.08538101822921,95.36743927001953,3070300,67.94188853990053,68.1019238522288,67.28720114848693,67.50543212890625,1878500
2010-12-15,135.33999633789062,135.92999267578125,134.67999267578125,134.6999969482422,15089500,95.1997149735863,95.55801080344106,94.77281227390218,94.94815063476562,3193500,67.6799659151695,67.80362746038278,66.99618117131172,67.22895812988281,1871900
2010-12-16,134.2100067138672,134.22999572753906,132.86000061035156,133.80999755859375,23463000,95.00151515402706,95.54276846245492,94.67371319921999,95.43604278564453,4791300,67.25811410794658,67.64365075869274,66.96714127064061,67.62910461425781,1351000
2010-12-17,133.97000122070312,134.6300048828125,133.22000122070312,134.1999969482422,17213000,95.39795350634296,95.69526167177884,95.22262090422178,95.59616088867188,3859800,67.79642499069625,68.28380695784057,67.73823485045885,68.2110595703125,1361700
2010-12-20,135.1300048828125,135.44000244140625,134.3300018310547,135.11000061035156,13142300,95.83246582608689,96.03829810197549,95.34457528369664,95.78672790527344,2844800,68.46564849350452,68.64022997353568,68.05101400977722,68.20377349853516,804000
2010-12-21,135.1699981689453,135.77999877929688,134.7899932861328,135.32000732421875,10235600,96.1068932737891,96.48043315252058,96.0382864009278,96.38133239746094,3646600,68.3201605839928,68.35653427002758,67.99281960906103,68.34925842285156,848500
2010-12-22,135.60000610351562,135.6999969482422,134.97000122070312,135.0500030517578,7300600,96.50328898059998,96.75485911242457,96.44230704061337,96.724365234375,2479000,68.31288312848964,68.34197541445468,68.06555429902923,68.16011810302734,308900
2010-12-23,134.25999450683594,134.89999389648438,133.92999267578125,134.66000366210938,8700800,96.62171473005134,96.72130479565156,96.35359886975733,96.59107208251953,1984600,68.04375139617514,68.04375139617514,67.82552034130977,67.92008972167969,540600
2010-12-27,134.9600067138672,135.05999755859375,134.49000549316406,135.02000427246094,3436400,96.22340039199088,96.7060090829146,96.16211507884493,96.64472961425781,1382100,67.92005562754677,68.21102282151413,67.73819835639543,68.18193054199219,407100
2010-12-28,136.85000610351562,137.33999633789062,136.6199951171875,137.22000122070312,10111800,96.81322494494812,96.83621131349983,96.52212856598676,96.75194549560547,1177800,68.06382619673198,68.10029639642421,67.46575164794922,67.46575164794922,955200
2010-12-29,137.3800048828125,138.0500030517578,137.19000244140625,137.7100067138672,8442300,96.8821921066738,97.05072377681009,96.81324467594146,96.84388732910156,1674400,67.54594660875212,68.34094535573048,67.44383678004972,68.22425079345703,1362200
2010-12-30,137.5800018310547,137.7100067138672,136.94000244140625,137.02999877929688,5749400,96.72131026982615,96.93580297020108,96.53745437422955,96.70598602294922,1582100,68.09298851086358,68.1878032219343,67.85959374436086,68.085693359375,529800
2010-12-31,137.77999877929688,138.77000427246094,137.72000122070312,138.72000122070312,9219800,96.52214137917699,96.78259514579825,96.38425237199863,96.71365356445312,2044200,68.14406279467768,68.66920255958807,68.12947805212872,68.42851257324219,674300
2011-01-03,138.6699981689453,139.0,137.8800048828125,138.0,11510200,97.43376225782325,98.10788903580783,97.39545747471436,97.68655395507812,3009100,67.96900807097744,68.40662262255717,67.85960304193976,68.21698760986328,1396100
2011-01-04,136.24000549316406,136.27999877929688,134.16000366210938,134.75,26154300,97.90870901355188,97.94701379672897,97.0430758519497,97.62527465820312,6056200,68.30449133915081,68.47224084180718,68.18050160856669,68.37742614746094,1234100
2011-01-05,133.5,134.67999267578125,133.10000610351562,134.3699951171875,16700900,97.334147337591,98.20744240046581,97.24988151183221,98.12317657470703,3370800,67.87417998896713,67.95440996341128,67.50221072334823,67.64078521728516,1111900
2011-01-06,134.0500030517578,134.3800048828125,133.13999938964844,133.8300018310547,15965300,98.18447406823721,98.28406415349588,97.67122277086365,97.93933868408203,3843800,67.83773329459312,68.04195307823458,67.71373794203501,67.99089813232422,1452400
2011-01-07,133.3800048828125,134.61000061035156,133.17999267578125,133.5800018310547,16761400,98.09252368404748,98.2380747854882,97.01239237343633,97.76312255859375,2378100,68.04922794469363,68.56707240299446,67.96170282155273,68.44307708740234,736500
2011-01-10,133.85000610351562,134.1999969482422,133.24000549316406,134.1199951171875,8429900,97.3418122653939,97.7861219331967,97.05837213017733,97.6635513305664,2298500,68.5671162185742,68.67652130126953,68.42853607618855,68.67652130126953,1096400
2011-01-11,134.7899932861328,135.16000366210938,133.9600067138672,134.91000366210938,10268400,98.00825942552538,98.23040837563175,97.61757300437935,97.99293518066406,3252000,68.5889101556675,68.5889101556675,68.23881544275154,68.40657043457031,760400
2011-01-12,134.7899932861328,135.5800018310547,134.35000610351562,135.4600067138672,10785100,98.59047788677086,98.9735022854677,98.40663365634167,98.88923645019531,3447200,68.12946948789916,68.33368924534355,68.00547415124703,68.2096939086914,753000
2011-01-13,135.66000366210938,135.67999267578125,133.6300048828125,134.0500030517578,14294600,98.87389809560909,98.95049594197904,98.46788158505515,98.75132751464844,3428600,68.18778684457675,68.6691665649414,68.16590695993632,68.6691665649414,1051500
2011-01-14,133.1699981689453,133.60000610351562,132.22000122070312,132.69000244140625,21224900,98.55212981373121,99.44841679922976,98.50616877631526,99.36415100097656,2192700,68.80044247685832,68.87337727101706,68.45764282328732,68.47952270507812,734500
2011-01-18,133.6300048828125,134.0,133.1699981689453,133.42999267578125,11592900,99.31056665979303,99.67061053343214,99.21864454362206,99.61698150634766,6225200,68.32636757196862,68.44306214611164,68.07838255949024,68.31178283691406,1063800
2011-01-19,134.33999633789062,134.39999389648438,133.39999389648438,133.72000122070312,11788100,99.50204532860484,99.57098689249952,98.35297250780073,98.6134262084961,4819300,68.2825967610949,68.53787131753879,68.27530161246278,68.48681640625,732200
2011-01-20,131.75999450683594,132.10000610351562,131.0399932861328,131.1999969482422,24362900,98.39896432940141,98.71304713735259,97.77080455798747,98.49089813232422,3405300,68.18780915448455,68.23886409020614,67.78666482083514,67.95441436767578,697000
2011-01-21,130.75999450683594,131.42999267578125,130.52999877929688,131.02999877929688,19488400,99.09606394411853,99.3182129321395,98.60579322564635,98.70538330078125,2188800,67.90335137252768,68.18051147460938,67.81583181571871,68.18051147460938,523900
2011-01-24,131.00999450683594,131.6300048828125,130.13999938964844,130.36000061035156,15127200,98.63644384115409,99.38718011593342,98.63644384115409,99.28759002685547,3211900,68.20973085735949,68.31184635596789,68.1440911417263,68.18785095214844,497800
2011-01-25,129.64999389648438,130.27000427246094,129.07000732421875,130.10000610351562,22219700,99.01179356420313,99.43312268312249,98.51386658937372,99.27224731445312,6585300,68.31904099440881,68.69101555972824,68.1294117030875,68.53055572509766,1126500
2011-01-26,129.8300018310547,131.1699981689453,129.27999877929688,131.16000366210938,20543000,99.54804272443789,100.00767669619924,99.36419848691531,99.74722290039062,2919000,68.3847178032571,68.3920073885172,68.04921325051922,68.11485290527344,869900
2011-01-27,130.2899932861328,130.49000549316406,127.80000305175781,127.93000030517578,33047000,99.75486322665562,100.11490705285816,99.56335105054684,99.98468017578125,3347000,68.17319268838162,68.41388251530147,68.02002795249663,68.3701171875,531500
2011-01-28,127.97000122070312,131.47999572753906,127.94999694824219,130.27999877929688,28091500,100.08426186832959,100.22215671795497,98.05423741004024,98.16148376464844,5051900,68.20237221687096,68.79315131775778,68.18778191845217,68.68374633789062,1056600
2011-01-31,129.27000427246094,130.50999450683594,129.25,129.8699951171875,14664100,98.4832071613609,99.02710681611835,98.2380776850995,98.93517303466797,3921100,68.61082683873234,68.71293669215912,68.3336723172267,68.41390228271484,555100
2011-02-01,130.52000427246094,131.0800018310547,129.3300018310547,130.8000030517578,15363700,99.54034372104385,100.70474071115814,99.5020389583414,100.53620910644531,3190700,68.18361597101928,68.26404749244328,68.01543945025568,68.09587097167969,1009200
2011-02-02,130.3699951171875,130.60000610351562,129.4499969482422,130.4499969482422,10082000,100.27577372013977,100.59752447187944,100.2068321400424,100.3370590209961,2697100,68.27131427393788,68.3078704814137,67.82528726149752,67.93496704101562,1120000
2011-02-03,130.07000732421875,132.32000732421875,129.27999877929688,132.1999969482422,17374700,100.15324167664295,100.7047978433461,99.63232232409928,100.5439224243164,2514900,67.70101964137339,67.83263433710884,67.51822176277128,67.54747009277344,1310900
2011-02-04,131.83999633789062,132.6999969482422,131.22999572753906,131.66000366210938,15214300,100.60515928934794,100.8809372398826,100.13786919785791,100.83497619628906,2183100,67.37192481373587,67.46697761644135,67.01364285741451,67.13063049316406,1523900
2011-02-07,131.6699981689453,131.9499969482422,131.22999572753906,131.67999267578125,7176300,101.0801252417332,101.80021290147107,101.07246896264209,101.47081756591797,1884900,66.95517391237009,67.12335033276149,66.87474243894974,67.10140991210938,850700
2011-02-08,132.9600067138672,133.5,132.8000030517578,133.13999938964844,16220900,101.55509279731616,101.9917345254627,101.30229529618848,101.96109771728516,2618400,67.05021224380555,67.10870886246015,66.58956392362586,66.6407470703125,997200
2011-02-09,133.19000244140625,133.38999938964844,132.49000549316406,133.07000732421875,10178400,101.60873094383635,101.97643116215762,101.20272594071554,101.70065307617188,2783400,66.77236535185949,67.15989570934434,66.61150243096883,67.0209732055664,786000
2011-02-10,132.11000061035156,133.30999755859375,132.0,132.85000610351562,8105200,101.18737330458994,101.8385193965892,100.96522431743512,101.74659729003906,2108000,66.9478105979017,67.05017683721933,66.74307811926641,66.80157470703125,617000
2011-02-11,133.00999450683594,133.44000244140625,132.08999633789062,132.32000732421875,9888600,101.36358987268541,102.48201465260209,101.31761712274903,102.34413146972656,2371800,67.09408987676584,67.28419552631908,66.97709663530709,67.10871124267578,1492700
2011-02-14,132.9499969482422,133.3800048828125,132.6999969482422,132.9499969482422,8694200,102.30581073339927,102.66585457339144,102.18324013064108,102.58158874511719,1477800,67.01364285741451,67.28417990301608,67.01364285741451,67.13063049316406,1311100
2011-02-15,133.86000061035156,134.1699981689453,133.6300048828125,133.97000122070312,10111200,102.28281081694942,102.52794028702104,102.0070328575102,102.26748657226562,2257500,67.10868022617348,67.29879136640535,67.08674539817407,67.28416442871094,603700
2011-02-16,134.22999572753906,134.86000061035156,133.4499969482422,134.10000610351562,12822800,102.63518778971525,103.04119261115198,102.41303883965465,102.88798522949219,3856200,67.211105684725,67.38659562040054,67.03562132759659,67.18917083740234,620100
2011-02-17,134.74000549316406,135.16000366210938,134.47000122070312,135.0399932861328,11322200,102.619927728232,103.34767193011821,102.52799390102895,103.23275756835938,3321200,67.44505966383427,67.54742596268962,67.35000683733855,67.43775177001953,776500
2011-02-18,135.1699981689453,135.8000030517578,134.8800048828125,135.41000366210938,15890100,103.31699296155435,103.55446620793136,103.07186343557619,103.44721984863281,2188500,67.262270907923,67.43044732343623,67.16721806870416,67.42313385009766,418400
2011-02-22,136.9199981689453,137.22000122070312,136.19000244140625,136.2899932861328,16676100,102.35177576676851,102.91865605983422,101.09545626208968,101.38655853271484,3829300,67.6498212523367,68.08122704971252,67.61326503196243,68.07391357421875,1383500
2011-02-23,136.97000122070312,138.1999969482422,136.9199981689453,137.50999450683594,15685700,101.3099523945984,101.53976936920571,100.12257443327465,100.75074005126953,4305900,68.05929598257629,68.18359718013906,67.85456328575582,67.90574645996094,651700
2011-02-24,138.0399932861328,138.13999938964844,135.72999572753906,136.47999572753906,18781700,100.62049629207894,101.05713795055654,99.73187704001671,100.68943786621094,3808400,68.11048612101195,68.25672218267975,68.00080628548702,68.08123779296875,508800
2011-02-25,137.22000122070312,137.74000549316406,136.77000427246094,137.3800048828125,10351400,101.11074631920852,101.81550954068732,101.03413679316782,101.7159194946289,2071100,68.0592580050349,68.30055236816406,68.0592580050349,68.30055236816406,571900
2011-02-28,137.64999389648438,138.13999938964844,137.02999877929688,137.66000366210938,8847000,102.13727941538023,102.49732325656575,101.80021610116604,102.35942840576172,3736500,68.3078574700438,68.35904061359676,68.24205296199466,68.27130126953125,372400
2011-03-01,138.57000732421875,140.02999877929688,138.49000549316406,140.02999877929688,17438100,102.76542319157406,102.81139592997032,100.67411362007886,100.68943786621094,3912400,67.96057005904964,68.37831515547363,67.93125392701351,68.3489990234375,530800
2011-03-02,140.24000549316406,140.5500030517578,139.47999572753906,139.9199981689453,15719800,100.5438812484831,101.34823463626581,100.4289786312174,100.85029602050781,2271900,68.23173732858211,68.37098756366589,67.98988342285156,67.98988342285156,425400
2011-03-03,138.80999755859375,139.1300048828125,137.57000732421875,138.08999633789062,16485000,101.80786807690872,102.73479215181511,101.80021179790062,102.58924102783203,2047900,67.7553913909826,67.79203797242587,67.51354296450016,67.5281982421875,616800
2011-03-04,138.6300048828125,139.75,138.61000061035156,139.35000610351562,17454600,102.58160300823134,102.61990778804125,101.1950564775477,101.8538589477539,2002700,67.68940707282259,68.02653423908752,67.66742136937852,68.01187896728516,637300
2011-03-07,140.2899932861328,140.61000061035156,139.27999877929688,139.72000122070312,14068900,102.16790351370824,102.3823961980787,100.53622785681694,101.08778381347656,2437700,67.72604855505824,68.08516139780707,67.68940199108198,67.84330749511719,489600
2011-03-08,139.64999389648438,139.66000366210938,138.8300018310547,139.36000061035156,10730500,101.22563830330112,102.25980835152973,100.78132881460141,101.91507720947266,2235600,67.80666487889229,67.87995801111201,67.67474506897013,67.68207550048828,538100
2011-03-09,139.9199981689453,139.9499969482422,138.94000244140625,139.41000366210938,8736400,101.73127951467923,102.09132337354085,101.19504771072894,101.78489685058594,1651600,67.83596596111379,68.20240917497716,67.74802316833359,68.07781982421875,626000
2011-03-10,138.5,138.5,136.85000610351562,137.77000427246094,15559100,100.7353953013599,100.75071954694218,99.80847131171191,99.92338562011719,3029100,68.26107032451831,68.65682983398438,68.15846662852512,68.65682983398438,1576500
2011-03-11,137.2899932861328,138.92999267578125,137.17999267578125,138.22000122070312,10416900,99.57867401941873,100.94989603960812,99.49440819545343,100.67411804199219,4377700,68.6641795554752,68.69349570420592,68.40033980838245,68.49561309814453,690300
2011-03-14,139.3300018310547,139.5500030517578,138.61000061035156,138.86000061035156,10239300,99.93872638549146,100.30642651742494,99.24161920844823,100.0,3516700,68.70076929239495,68.87666605354843,68.64946746826172,68.64946746826172,806200
2011-03-15,135.35000610351562,136.94000244140625,135.22999572753906,136.27000427246094,23465100,97.31883992223138,99.44079251943693,97.24989249133192,98.88923645019531,4060200,69.2797495857814,69.37502839507461,68.86933499645508,68.89865112304688,1661100
2011-03-16,136.52000427246094,137.1999969482422,135.8000030517578,136.24000549316406,13392500,98.54452521441553,98.83562752266795,96.33064446912556,97.03540802001953,5094600,69.24307617045478,69.83671207916343,69.12581171904345,69.48492431640625,1588800
2011-03-17,136.55999755859375,137.0800018310547,136.25,136.97000122070312,9117400,98.43726582303778,98.69006331693366,97.72484024127829,98.26107788085938,5163400,69.27972269962223,69.41897284902304,69.08184591126913,69.27239227294922,639900
2011-03-18,138.13999938964844,138.8300018310547,137.75999450683594,138.3699951171875,18602000,99.47909033256178,99.52505138695135,98.46790038008666,98.6517562866211,2602500,69.05993188875628,69.27246415953068,69.03794058591609,69.2284927368164,1513200
2011-03-21,139.5,139.91000366210938,138.97000122070312,139.13999938964844,13742500,99.88507577212573,100.38300268297527,99.75484891373391,100.17617797851562,3135100,69.00128934686424,69.02327505495525,68.70080309233447,68.86936950683594,1029000
2011-03-22,138.8800048828125,139.36000061035156,138.6699981689453,139.0500030517578,9553700,100.16087006949417,100.28344066996209,99.74720890413472,99.82380676269531,2219100,68.74471458803889,68.91327525042412,68.73005373562815,68.90594482421875,573500
2011-03-23,139.61000061035156,140.5500030517578,139.5500030517578,140.33999633789062,11541000,99.5480759883588,100.38306668339196,99.10376611758431,100.0996322631836,1729900,69.10384888714134,69.13316500968996,68.73007531399477,68.81802368164062,696900
2011-03-24,140.27000427246094,141.27999877929688,138.8300018310547,139.22000122070312,17016600,100.70477910166869,101.21803038841949,100.13789878889561,101.07247924804688,2842600,68.62018362097017,68.71546247595155,68.43696193552238,68.46627807617188,1098100
2011-03-25,140.0,140.24000549316406,138.66000366210938,139.25999450683594,13191100,101.31794142900165,101.81813922409077,101.11785291713916,101.3718032836914,2220900,68.58352909642733,68.61284523128812,68.23174106957869,68.28304290771484,782400
2011-03-28,137.82000732421875,138.8300018310547,137.77999877929688,138.5399932861328,7656000,101.63346657430819,101.85662869529301,101.11017165603992,101.14865112304688,1737100,68.1877566384004,68.36364782248702,68.12179394969296,68.30501556396484,634900
2011-03-29,138.2100067138672,138.82000732421875,137.94000244140625,138.2100067138672,6345200,101.07167556214432,101.83352661132812,100.71769270539589,101.83352661132812,2070200,68.2244290846474,68.40032594137153,68.01189683453343,68.10717010498047,1047300
2011-03-30,139.07000732421875,139.17999267578125,137.67999267578125,138.6699981689453,10749400,102.35682919536853,102.81086813017599,102.21062600460412,102.50304412841797,3808600,68.12185982411638,68.36371393078544,68.09987410378017,68.34172821044922,773500
2011-03-31,140.0800018310547,140.39999389648438,139.77999877929688,139.86000061035156,15227300,102.41066221757039,102.67230370867235,102.2721385360997,102.3567886352539,2152200,68.45890420123287,68.48088989310232,68.13643247653945,68.1657485961914,1093100
2011-04-01,138.64999389648438,139.5500030517578,137.72000122070312,139.1999969482422,15738300,103.04942280144031,103.28797906019115,102.580001480507,102.81855773925781,3588700,68.00264534135046,68.311279296875,67.98060085973151,68.311279296875,1062700
2011-04-04,140.1300048828125,140.25999450683594,139.4499969482422,139.83999633789062,9685100,103.04174518508019,103.21104548946724,102.61080322565417,102.96479797363281,2484000,68.40679479004301,68.56846176770162,68.35535580682696,68.46558380126953,886100
2011-04-05,139.5800018310547,142.08999633789062,139.52000427246094,142.0500030517578,18295300,102.68003445327628,103.3264589786662,102.65694912118573,102.84933471679688,5449900,68.3627015621715,68.40679051462148,68.05406768216486,68.12020111083984,777000
2011-04-06,142.39999389648438,142.6199951171875,141.77000427246094,142.3800048828125,10710300,103.37264455993875,103.44959176391606,102.78779649210752,103.18795013427734,3076600,68.03202698857352,68.03202698857352,67.79687655171844,67.8262710571289,857500
2011-04-07,142.22999572753906,142.88999938964844,141.8000030517578,142.50999450683594,9486800,103.01097430277284,103.41883094692132,102.44921148499466,102.94940948486328,2855500,67.84099871319808,67.95857679239165,67.6940317206375,67.83364868164062,743800
2011-04-08,143.33999633789062,143.83999633789062,142.97000122070312,143.66000366210938,13128200,103.3880083013299,103.47265842041823,102.17213011000823,102.57998657226562,3782700,67.61317127981106,67.7601382138724,67.56173229224667,67.63521575927734,595100
2011-04-11,143.27999877929688,143.49000549316406,142.27999877929688,142.63999938964844,10105600,102.69541675160656,103.03401723961903,102.04131284729475,102.27986907958984,3295600,67.65725725935405,67.80422418694347,67.5764237672512,67.72339630126953,364200
2011-04-12,142.74000549316406,142.82000732421875,140.75,141.61000061035156,14948100,101.7027290821354,101.90280588418501,101.14095466088668,101.49494934082031,2894200,68.01001705765816,68.24516761396089,67.99531699427152,68.10554504394531,1055400
2011-04-13,142.38999938964844,142.52999877929688,141.47999572753906,141.89999389648438,13884200,101.97975792772397,102.0567051191777,101.13325662574013,101.48725128173828,2776200,67.96588870648588,68.37005615234375,67.94384422878977,68.37005615234375,678700
2011-04-14,142.35000610351562,143.8300018310547,142.22999572753906,143.80999755859375,14174100,100.93318543332609,101.7335043740687,100.59458489375929,101.57190704345703,3459600,68.48029377368243,68.48029377368243,68.14226531982422,68.14226531982422,1036300
2011-04-15,143.85000610351562,145.1199951171875,143.57000732421875,145.0500030517578,19121600,101.77197993439273,102.20292178918677,101.4641676787641,102.01053619384766,3092900,68.53909179314785,68.67136431253529,68.45091385117668,68.64197540283203,881400
2011-04-18,145.2100067138672,146.07000732421875,144.6300048828125,145.92999267578125,17340100,100.79467971372873,101.01015068792368,100.00205182816427,100.81007385253906,2618600,68.59048006936776,68.89176943210222,68.44351320381655,68.8109359741211,902400
2011-04-19,145.72999572753906,146.24000549316406,145.17999267578125,145.92999267578125,10950100,100.95627157114097,101.41798997599783,100.72540649756984,101.36412811279297,2164800,68.80362872469429,68.96529574116624,68.78158424179904,68.89916229248047,532000
2011-04-20,146.3699951171875,146.83999633789062,145.74000549316406,146.5,13716800,102.61848779656572,103.00325901178752,102.54152885660712,102.82625579833984,2171000,68.80361974736215,68.81831980499432,68.6052138207623,68.62725830078125,708200
2011-04-21,146.57000732421875,147.05999755859375,146.32000732421875,146.74000549316406,10109400,103.2956710895497,103.33415055727116,102.93398522908092,103.28028869628906,3250300,68.68608385840979,68.84775093979226,68.65668933393731,68.6787338256836,670600
2011-04-25,147.57000732421875,147.5800018310547,146.4199981689453,146.8699951171875,15596400,103.22640106390172,103.36492478041572,102.85702405700329,103.20331573486328,1283900,68.75952899272814,68.94324046333031,68.72278445603604,68.92119598388672,826200
2011-04-26,146.47000122070312,146.6199951171875,145.47999572753906,146.3800048828125,16200000,103.52653872980282,104.28068699831324,103.39571793012242,104.06521606445312,3105800,69.00201248202801,69.21511840820312,68.96526795438729,69.21511840820312,519700
2011-04-27,147.3800048828125,149.2100067138672,146.52000427246094,149.1999969482422,21945900,104.28071739462497,104.91174798649813,103.86516954170722,104.73475646972656,2490900,68.97994657604161,69.0534300020641,68.82562969946659,69.01668548583984,1379500
2011-04-28,149.3000030517578,150.0,148.60000610351562,149.82000732421875,20754000,104.58854221960972,105.23495521411017,104.55775393856376,105.09644317626953,3512600,69.20777417438995,69.33269660854056,69.07550171281042,69.28125762939453,975600
2011-04-29,149.89999389648438,153.02999877929688,149.75,152.3699951171875,27600000,105.12718364201297,105.45039002835917,105.00405404465688,105.38113403320312,5687300,69.18576316267858,69.42826372727309,69.1563686451734,69.42091369628906,436000
2011-05-02,151.4600067138672,153.61000061035156,150.36000061035156,150.41000366210938,24094100,105.90442045891437,105.91981459462754,104.973280738257,105.21952819824219,2540300,69.35533440382736,69.53951576895771,69.31113267484221,69.3995361328125,632300
2011-05-03,150.42999267578125,150.97000122070312,148.85000610351562,149.8800048828125,24215600,104.96556764827679,105.16565616634253,104.27298425786871,104.80397033691406,4023400,69.55424564794771,69.6205482340112,69.45109892390136,69.58370971679688,1660700
2011-05-04,149.86000061035156,150.33999633789062,146.75999450683594,147.72999572753906,35107000,104.74247408827382,104.79633597988193,103.65741588990048,104.10375213623047,4833300,69.59102597658044,69.82677769467114,69.59102597658044,69.7604751586914,1169500
2011-05-05,146.82000732421875,147.5800018310547,142.5500030517578,143.47000122070312,51284000,103.51116819560758,104.20376356289356,102.71084907911454,103.21875,3025300,69.91527650872678,70.12892765594356,69.87843797201744,70.10682678222656,898400
2011-05-06,145.24000549316406,146.08999633789062,144.39999389648438,145.3000030517578,24182200,104.21911524219529,104.71932481707212,103.21871957701052,103.58809661865234,3513300,69.81945478931092,70.27622650259133,69.78262189646496,70.14361572265625,1034800
2011-05-09,146.6699981689453,147.5800018310547,146.33999633789062,147.3800048828125,13854800,103.63431661512524,104.32691210797665,103.4573250775,104.02677917480469,1477300,70.15840740556148,70.2762806225182,70.14366974045917,70.24681091308594,559600
2011-05-10,147.19000244140625,148.19000244140625,146.92999267578125,147.89999389648438,11285200,104.3653240456758,105.09639863204849,104.25758859225515,104.91939544677734,2002900,70.09210231407815,70.1363040698331,69.88581995952487,69.90792083740234,661600
2011-05-11,147.24000549316406,147.35000610351562,145.77000427246094,146.5399932861328,21378300,104.75781086145749,104.77319325504035,103.33415272193515,103.8343505859375,2223300,69.87841168784472,70.18783504503865,69.81210909163292,70.15837097167969,611100
2011-05-12,145.8800048828125,147.1199951171875,144.9600067138672,146.58999633789062,18730400,103.55727513789175,104.50380853346711,102.99550100955476,104.28833770751953,2112400,70.18044970079531,70.24675227609397,69.90049050526494,70.00363159179688,652000
2011-05-13,146.72000122070312,147.27999877929688,144.49000549316406,145.6300048828125,17268700,104.3499497879629,104.4807705814365,103.14176263401914,103.50344848632812,1865300,70.18785889294693,70.51202001773083,70.15839480957689,70.2762680053711,494100
2011-05-16,145.8800048828125,146.6699981689453,145.19000244140625,145.3699951171875,10066800,103.09559468428402,103.9343930692553,102.67234402232627,102.84164428710938,1836500,70.298368338335,70.46044889948202,70.18049514344615,70.44571685791016,590800
2011-05-17,144.22999572753906,144.77999877929688,143.4199981689453,144.74000549316406,17192100,102.44147774628355,102.95706973119641,102.0259300281829,102.81855773925781,8854200,70.60039935436332,70.70354046497262,70.51199027922577,70.65196990966797,986400
2011-05-18,145.5500030517578,146.22000122070312,145.13999938964844,145.60000610351562,10502900,102.85702221071847,103.84203537295552,102.65693370626576,103.75738525390625,2177600,70.5783409286197,70.60044180550081,70.24681091308594,70.24681091308594,790700
2011-05-19,145.1199951171875,145.85000610351562,144.86000061035156,145.64999389648438,8098100,104.08829454595241,104.26529774176812,103.42648765200455,103.95747375488281,2160900,69.98151120288394,70.34987372934303,69.95204152627528,70.32040405273438,718000
2011-05-20,145.82000732421875,147.77999877929688,144.89999389648438,147.49000549316406,23187900,103.7343304712632,103.8574600883708,102.98787331319242,103.18795013427734,2726700,70.32044933721154,70.51199954813796,70.31308612889224,70.48989868164062,669600
